image,gt_idx,x1,y1,x2,y2,w,h,area,max_gt_iou,neighbors_100px,edge_dist,img_n_gt,matched50,pred_score50,pred_iou50,matched75,max_pred_iou,status
DJI_20250511173957_0445_D_tile_0021_x3040_y1216,3,513.0,108.99999999999999,639.99968,222.00032,126.99968000000001,113.00032,14351.004479897601,0.1800560827736895,1,0.00031999999998788553,8,True,0.88272,0.8857790902332858,True,0.8857790902332858,TP
DJI_20250511173957_0445_D_tile_0021_x3040_y1216,4,572.0,153.0,640.0,190.99999999999997,68.0,37.99999999999997,2583.999999999998,0.1800560827736895,1,0.0,8,True,0.00464,0.7624151528964356,True,0.7624151528964356,FN_lowScore
DJI_20250511173957_0445_D_tile_0021_x3040_y1216,5,11.999968,1.0000319999999974,38.999968,48.000032,27.0,47.0,1269.0,0.0,0,1.0000319999999974,8,True,0.38285,0.7573730740990154,True,0.7573730740990154,TP
DJI_20250511173957_0445_D_tile_0021_x3040_y1216,6,14.000032000000001,612.9998400000001,41.000032,639.9998400000001,26.999999999999996,27.0,728.9999999999999,0.0,0,0.00015999999993709935,8,True,0.09982,0.6782050537095258,False,0.6782050537095258,FN_lowScore
DJI_20250511173957_0445_D_tile_0021_x3040_y1216,7,396.99968,96.99967999999998,460.99968,200.0,64.0,103.00032000000002,6592.020480000001,0.05616076226113633,1,96.99967999999998,8,True,0.21876,0.5990170623065335,True,0.8646284170091513,FN_lowScore
DJI_20250511173957_0445_D_tile_0022_x3648_y1216,0,322.99984,178.0,385.99984,234.00000000000003,63.0,56.00000000000003,3528.000000000002,0.0,2,178.0,12,True,0.78689,0.8516218765115948,True,0.8516218765115948,TP
DJI_20250511173957_0445_D_tile_0022_x3648_y1216,1,341.99968,82.00000000000001,403.99968,134.0,62.0,51.999999999999986,3223.999999999999,0.0070959162248124645,1,82.00000000000001,12,True,0.02853,0.5156203073916138,False,0.729678258535801,FN_lowScore
DJI_20250511173957_0445_D_tile_0022_x3648_y1216,2,392.0,126.00031999999999,472.0,256.00032,80.0,130.0,10400.0,0.1592914470498512,2,126.00031999999999,12,True,0.65237,0.7422642700140527,False,0.7422642700140527,TP
DJI_20250511173957_0445_D_tile_0022_x3648_y1216,3,443.0,120.00031999999999,565.0,251.0,122.0,130.99968,15981.960960000002,0.1592914470498512,3,75.0,12,True,0.82212,0.8618066771070103,True,0.8618066771070103,TP
DJI_20250511173957_0445_D_tile_0022_x3648_y1216,4,496.99968000000007,233.00032,616.0,249.00032,119.00031999999993,16.0,1904.005119999999,0.0665092169832641,3,24.0,12,True,0.01576,0.5396303116088947,False,0.5494803425468445,FN_lowScore
DJI_20250511173957_0445_D_tile_0022_x3648_y1216,5,541.0,101.00032000000002,627.99968,245.00032000000002,86.99968000000001,144.0,12527.953920000002,0.332648395268754,3,12.000319999999988,12,True,0.57965,0.5499322447994227,True,0.8185151343578867,TP
DJI_20250511173957_0445_D_tile_0022_x3648_y1216,6,583.00016,122.00032000000002,636.0001599999999,304.00032000000004,52.999999999999886,182.00000000000003,9645.99999999998,0.332648395268754,2,3.999840000000063,12,True,0.08809,0.7899188769651003,True,0.7899188769651003,FN_lowScore
DJI_20250511173957_0445_D_tile_0022_x3648_y1216,7,122.99999999999999,177.00016,149.0,218.00016,26.000000000000014,41.0,1066.0000000000007,0.0,2,122.99999999999999,12,True,0.09145,0.6638984614697924,False,0.6638984614697924,FN_lowScore
DJI_20250511173957_0445_D_tile_0022_x3648_y1216,8,152.0,272.99984,172.0,295.99984,20.0,23.0,460.0,0.0,2,152.0,12,True,0.10546,0.528984104578607,False,0.528984104578607,FN_lowScore
DJI_20250511173957_0445_D_tile_0022_x3648_y1216,9,241.99984,275.99968,254.99983999999998,293.99967999999996,12.999999999999972,17.999999999999943,233.99999999999875,0.0,1,241.99984,12,True,0.00557,0.5634111966828809,False,0.5634111966828809,FN_lowScore
DJI_20250511173957_0445_D_tile_0022_x3648_y1216,10,0.9996799999999961,0.9999999999999964,140.99968,91.0,140.00000000000003,90.0,12600.000000000002,0.0,0,0.9996799999999961,12,True,0.67006,0.850133841132267,True,0.850133841132267,TP
DJI_20250511173957_0445_D_tile_0022_x3648_y1216,11,1.0000000000000009,160.00032,73.0,262.00032,72.0,102.0,7344.0,0.0,1,1.0000000000000009,12,True,0.83411,0.8728413980718309,True,0.8728413980718309,TP
DJI_20250511173957_0445_D_tile_0023_x4256_y1216,0,597.99968,164.99967999999998,639.99968,232.0,42.0,67.00032000000002,2814.0134400000006,0.029973295799907748,1,0.00031999999998788553,11,True,0.61039,0.6220057854450045,False,0.6220057854450045,TP
DJI_20250511173957_0445_D_tile_0023_x4256_y1216,1,441.99968,112.00032000000002,615.99968,334.00032000000004,174.0,222.00000000000003,38628.00000000001,0.07765142759653249,1,24.000319999999988,11,True,0.72865,0.8833930725527872,True,0.8833930725527872,TP
DJI_20250511173957_0445_D_tile_0023_x4256_y1216,2,205.99967999999996,219.0,287.99968,341.0,82.00000000000006,122.0,10004.000000000007,0.10195737721674246,0,205.99967999999996,11,True,0.54153,0.7477618366794807,False,0.7477618366794807,TP
DJI_20250511173957_0445_D_tile_0023_x4256_y1216,3,217.99968,132.0,447.99968,276.0,230.0,144.0,33120.0,0.4334195216548158,1,132.0,11,True,0.23054,0.52652690433748,False,0.6730675421660154,FN_lowScore
DJI_20250511173957_0445_D_tile_0023_x4256_y1216,4,298.99968,82.0,470.99968,302.0,172.0,220.0,37840.0,0.4334195216548158,1,82.0,11,True,0.35642,0.6104770976744186,True,0.7994430105196736,FN_lowScore
DJI_20250511173957_0445_D_tile_0023_x4256_y1216,5,152.0,128.99967999999998,175.99999999999997,212.0,23.99999999999997,83.00032000000002,1992.0076799999981,0.10159628755751705,1,128.99967999999998,11,True,0.01738,0.7230054956414632,False,0.7230054956414632,FN_lowScore
DJI_20250511173957_0445_D_tile_0023_x4256_y1216,6,0.999680000000005,133.0,172.99968,226.00032000000002,172.0,93.00032000000002,15996.055040000003,0.10159628755751705,2,0.999680000000005,11,True,0.08501,0.7283694718100864,True,0.9306972139185807,FN_lowScore
DJI_20250511173957_0445_D_tile_0023_x4256_y1216,7,1.0000319999999996,97.99999999999999,14.000032000000001,173.00032,13.000000000000002,75.00032,975.0041600000002,0.03160916784580887,1,1.0000319999999996,11,True,0.01786,0.5946077542228355,True,0.8743597953683969,FN_lowScore
DJI_20250511173957_0445_D_tile_0023_x4256_y1216,8,1.0000000000000009,217.99968,25.0,299.99968,24.0,82.0,1968.0,0.010804351298860036,0,1.0000000000000009,11,True,0.01325,0.7131785187364922,True,0.821419869205005,FN_lowScore
DJI_20250511173957_0445_D_tile_0023_x4256_y1216,9,15.999999999999996,527.0,60.0,640.0003199999999,44.0,113.00031999999987,4972.0140799999945,0.0,0,-0.0003199999998741987,11,True,0.30911,0.8712041454199605,True,0.8712041454199605,FN_lowScore
DJI_20250511173957_0445_D_tile_0023_x4256_y1216,10,323.0,604.99984,393.0,639.99984,70.0,35.0,2450.0,0.0,0,0.00016000000005078618,11,True,0.49244,0.6321051242427481,False,0.6589397795918357,TP
DJI_20250511173957_0445_D_tile_0024_x0_y1824,0,548.0,106.99968,632.0,126.99968,84.0,20.0,1680.0,0.04664970313825276,1,8.0,8,True,0.4105,0.7055276876846154,True,0.8716629063208299,TP
DJI_20250511173957_0445_D_tile_0024_x0_y1824,1,442.0,72.99968000000001,570.0,136.99968,128.0,64.0,8192.0,0.07634617138127676,2,70.0,8,True,0.77816,0.6642894932538941,True,0.8151206274901892,TP
DJI_20250511173957_0445_D_tile_0024_x0_y1824,2,377.99968,116.0,511.0,207.99999999999997,133.00032,91.99999999999997,12236.029439999995,0.31026004287514064,2,116.0,8,True,0.829,0.8706302884244291,True,0.8706302884244291,TP
DJI_20250511173957_0445_D_tile_0024_x0_y1824,3,354.0,83.00032,458.00000000000006,183.00032000000002,104.00000000000006,100.00000000000001,10400.000000000007,0.31026004287514064,2,83.00032,8,True,0.00455,0.5038997904556528,False,0.5038997904556528,FN_lowScore
DJI_20250511173957_0445_D_tile_0024_x0_y1824,4,278.00000000000006,63.00032,417.00032,123.00032,139.00031999999993,60.0,8340.019199999995,0.15536447630501546,1,63.00032,8,True,0.81132,0.642615748208363,False,0.642615748208363,TP
DJI_20250511173957_0445_D_tile_0024_x0_y1824,5,175.00032,95.00031999999999,260.0,175.00032,84.99968000000001,80.0,6799.974400000001,0.0,0,95.00031999999999,8,True,0.67333,0.7996931976870377,True,0.7996931976870377,TP
DJI_20250511173957_0445_D_tile_0024_x0_y1824,6,0.9999999999999964,116.0,147.99968,191.00032,146.99968,75.00031999999999,11025.0230398976,0.16598662433988703,1,0.9999999999999964,8,True,0.57447,0.7481174301469068,True,0.7837951660313724,TP
DJI_20250511173957_0445_D_tile_0024_x0_y1824,7,1.0000000000000009,1.0000000000000142,69.0,162.00032,68.0,161.00032,10948.02176,0.16598662433988703,1,1.0000000000000009,8,True,0.75396,0.8054410213188758,True,0.8054410213188758,TP
DJI_20250511173957_0445_D_tile_0025_x608_y1824,0,521.0,62.99968,611.99968,142.0,90.99968000000001,79.00032,7189.003839897601,0.0,1,28.000319999999988,8,True,0.85482,0.7237744494312075,False,0.7237744494312075,TP
DJI_20250511173957_0445_D_tile_0025_x608_y1824,1,616.99984,133.0,639.99984,159.0,23.0,26.0,598.0,0.0,1,0.00016000000005078618,8,True,0.08743,0.9135825458807492,True,0.9135825458807492,FN_lowScore
DJI_20250511173957_0445_D_tile_0025_x608_y1824,2,395.99968,148.00016000000002,465.0,175.00016000000002,69.00031999999999,27.0,1863.0086399999996,0.0,0,148.00016000000002,8,True,0.80427,0.8447014584485476,True,0.8447014584485476,TP
DJI_20250511173957_0445_D_tile_0025_x608_y1824,3,380.0,232.0,475.99999999999994,304.99968,95.99999999999994,72.99968000000001,7007.969279999997,0.0,1,164.00000000000006,8,True,0.83153,0.9625501174942012,True,0.9625501174942012,TP
DJI_20250511173957_0445_D_tile_0025_x608_y1824,4,455.0,308.99984,493.0,323.99984000000006,38.0,15.000000000000057,570.0000000000022,0.0,1,147.0,8,True,0.68663,0.8420422833506795,True,0.8420422833506795,TP
DJI_20250511173957_0445_D_tile_0025_x608_y1824,5,73.0,95.0,279.99968,189.0,206.99968,94.0,19457.96992,0.555076710059,1,73.0,8,True,0.60644,0.6322985515665902,True,0.9572755042910002,TP
DJI_20250511173957_0445_D_tile_0025_x608_y1824,6,16.000000000000014,93.99968000000001,272.99968,159.99967999999998,256.99968,65.99999999999997,16961.978879999995,0.555076710059,2,16.000000000000014,8,True,0.55493,0.5459379921286736,False,0.659536982380369,TP
DJI_20250511173957_0445_D_tile_0025_x608_y1824,7,38.000159999999994,76.00032,97.00016,102.00032,59.0,26.0,1534.0,0.026189486353581672,1,38.000159999999994,8,True,0.00229,0.8697491783294878,True,0.8697491783294878,FN_lowScore
DJI_20250511173957_0445_D_tile_0026_x1216_y1824,0,612.9998400000001,121.00016,639.9998400000001,162.00016000000002,27.0,41.00000000000003,1107.0000000000007,0.0,0,0.00015999999993709935,11,True,0.71344,0.6206099623971905,True,0.8012078726287253,TP
DJI_20250511173957_0445_D_tile_0026_x1216_y1824,1,76.00032,260.00032,183.0,367.0,106.99968,106.99968000000001,11448.931520102402,0.0,0,76.00032,11,True,0.8948,0.9412308441453413,True,0.9412308441453413,TP
DJI_20250511173957_0445_D_tile_0026_x1216_y1824,2,32.0,246.00016,52.0,265.00016,20.0,19.0,380.0,0.0,0,32.0,11,True,0.00335,0.7600149080179075,True,0.7600149080179075,FN_lowScore
DJI_20250511173957_0445_D_tile_0026_x1216_y1824,3,8.000032,92.99968,41.000032,108.99968000000001,33.0,16.000000000000014,528.0000000000005,0.0,1,8.000032,11,True,0.00134,0.7662744752663557,True,0.7662744752663557,FN_lowScore
DJI_20250511173957_0445_D_tile_0026_x1216_y1824,4,9.000000000000004,117.99984,89.0,162.99984,80.0,45.0,3600.0,0.001885404955040533,1,9.000000000000004,11,True,0.82842,0.8655101003241426,True,0.8655101003241426,TP
DJI_20250511173957_0445_D_tile_0026_x1216_y1824,5,84.99968000000001,52.00032,184.0,123.0,99.00031999999999,70.99968,7028.991039897599,0.003992042484381139,0,52.00032,11,True,0.82353,0.9575958786495559,True,0.9575958786495559,TP
DJI_20250511173957_0445_D_tile_0026_x1216_y1824,6,375.99968,36.000319999999995,569.9996799999999,150.00032000000002,193.9999999999999,114.00000000000003,22115.999999999993,0.28631578947368436,2,36.000319999999995,11,True,0.87538,0.9585626586205092,True,0.9585626586205092,TP
DJI_20250511173957_0445_D_tile_0026_x1216_y1824,7,337.99968,46.99968,479.99968,114.99968000000001,142.0,68.00000000000001,9656.000000000002,0.4387111536376143,2,46.99968,11,True,0.70996,0.697271885641548,True,0.8493892383621102,TP
DJI_20250511173957_0445_D_tile_0026_x1216_y1824,8,315.00032,71.0,447.00032,117.0,132.0,46.0,6072.0,0.4387111536376143,3,71.0,11,True,0.00654,0.6406394934996651,False,0.7104058202128039,FN_lowScore
DJI_20250511173957_0445_D_tile_0026_x1216_y1824,9,198.00032000000002,10.0,365.0,104.0,166.99967999999998,94.0,15697.969919999998,0.08200750699734281,1,10.0,11,True,0.09963,0.8109467116139369,True,0.8109467116139369,FN_lowScore
DJI_20250511173957_0445_D_tile_0026_x1216_y1824,10,178.99968,102.0,434.0,178.0,255.00032,76.0,19380.02432,0.07542117732434685,2,102.0,11,True,0.01468,0.6419861619729298,False,0.6419861619729298,FN_lowScore
DJI_20250511173957_0445_D_tile_0027_x1824_y1824,0,440.0,53.99999999999999,608.0,178.99968,168.0,124.99968000000001,20999.94624,0.04419058931838491,2,32.0,7,True,0.89684,0.917320057543156,True,0.917320057543156,TP
DJI_20250511173957_0445_D_tile_0027_x1824_y1824,1,463.00016,113.00032,492.00016000000005,145.00032,29.000000000000057,31.999999999999986,928.0000000000014,0.04419058931838491,1,113.00032,7,True,0.49049,0.6072682801724126,False,0.6784856798524664,TP
DJI_20250511173957_0445_D_tile_0027_x1824_y1824,2,272.0,12.99999999999999,411.00032,191.0,139.00032,178.0,24742.056959999998,0.07925775949713111,1,12.99999999999999,7,True,0.89638,0.9297460328202298,True,0.9297460328202298,TP
DJI_20250511173957_0445_D_tile_0027_x1824_y1824,3,323.00016,53.000159999999994,376.00015999999994,90.00016000000001,52.99999999999994,37.000000000000014,1960.9999999999986,0.07925775949713111,1,53.000159999999994,7,True,0.50176,0.9132609966709538,True,0.9132609966709538,TP
DJI_20250511173957_0445_D_tile_0027_x1824_y1824,4,139.00000000000003,1.0000000000000142,233.0,167.99968,93.99999999999997,166.99968,15697.969919999996,0.0,0,1.0000000000000142,7,True,0.89232,0.9539077569283246,True,0.9539077569283246,TP
DJI_20250511173957_0445_D_tile_0027_x1824_y1824,5,7.999679999999998,104.99983999999999,121.99968,159.99984,114.0,55.000000000000014,6270.000000000002,0.0,0,7.999679999999998,7,True,0.87739,0.9519440091106708,True,0.9519440091106708,TP
DJI_20250511173957_0445_D_tile_0027_x1824_y1824,6,594.9998400000001,89.99968000000001,625.99984,103.99968,30.999999999999886,13.999999999999986,433.99999999999795,0.008564027836700442,1,14.00016000000005,7,True,0.2215,0.9192376596437295,True,0.9192376596437295,FN_lowScore
DJI_20250511173957_0445_D_tile_0028_x2432_y1824,0,27.999968000000006,74.99968000000001,58.999968,94.99968000000001,30.999999999999996,20.0,619.9999999999999,0.0,0,27.999968000000006,5,True,0.63093,0.8383218397599,True,0.8383218397599,TP
DJI_20250511173957_0445_D_tile_0028_x2432_y1824,1,87.00032000000002,39.00032,332.0,115.00032000000002,244.99967999999998,76.00000000000001,18619.975680000003,0.043022554356866485,0,39.00032,5,True,0.87724,0.9643543024510332,True,0.9643543024510332,TP
DJI_20250511173957_0445_D_tile_0028_x2432_y1824,2,297.0,83.00016,458.00032,136.00016,161.00032,53.0,8533.016959999999,0.043022554356866485,0,83.00016,5,True,0.84538,0.8640754008298611,True,0.8640754008298611,TP
DJI_20250511173957_0445_D_tile_0028_x2432_y1824,3,336.99968,130.99967999999998,568.0,242.99968,231.00032,112.00000000000003,25872.035840000004,0.01790122580222175,0,72.0,5,True,0.8106,0.9484086979699932,True,0.9484086979699932,TP
DJI_20250511173957_0445_D_tile_0028_x2432_y1824,4,615.00016,1.0000000000000009,640.00016,29.0,25.0,28.0,700.0,0.0,0,-0.00016000000005078618,5,True,0.25058,0.9354591691696659,True,0.9354591691696659,FN_lowScore
DJI_20250511173957_0445_D_tile_0029_x3040_y1824,0,11.999808000000005,5.0,105.000128,183.99968,93.00032,178.99968,16647.0275198976,0.0877780113560403,1,5.0,14,True,0.88487,0.7978386155225846,True,0.7978386155225846,TP
DJI_20250511173957_0445_D_tile_0029_x3040_y1824,1,37.0,81.0,123.0,102.99999999999999,86.0,21.999999999999986,1891.9999999999989,0.0877780113560403,1,37.0,14,True,0.02163,0.6786305478684185,False,0.6786305478684185,FN_lowScore
DJI_20250511173957_0445_D_tile_0029_x3040_y1824,2,171.99968,4.0000000000000036,205.99968,116.0,34.0,112.0,3808.0,0.0,0,4.0000000000000036,14,True,0.8047,0.7049553111374208,False,0.7049553111374208,TP
DJI_20250511173957_0445_D_tile_0029_x3040_y1824,3,255.00032,59.99983999999999,396.0,112.99984,140.99968,53.000000000000014,7472.983040000003,0.0,0,59.99983999999999,14,True,0.87795,0.8848509310081328,True,0.8848509310081328,TP
DJI_20250511173957_0445_D_tile_0029_x3040_y1824,4,348.00016,230.00032000000002,379.00015999999994,301.0,30.999999999999943,70.99967999999998,2200.9900799999955,0.0,1,230.00032000000002,14,True,0.77113,0.8131777011762964,True,0.8131777011762964,TP
DJI_20250511173957_0445_D_tile_0029_x3040_y1824,5,401.99984,238.0,422.99983999999995,262.0,20.999999999999943,24.0,503.99999999999864,0.0,1,217.00016000000005,14,True,0.00162,0.7216580219311193,False,0.7216580219311193,FN_lowScore
DJI_20250511173957_0445_D_tile_0029_x3040_y1824,6,227.99968,279.0,261.99968,309.0,34.0,30.0,1020.0,0.11678832116788312,1,227.99968,14,True,0.5442,0.8122755254100696,True,0.8122755254100696,TP
DJI_20250511173957_0445_D_tile_0029_x3040_y1824,7,234.00000000000003,301.0,258.0,335.0,23.99999999999997,34.0,815.9999999999991,0.11678832116788312,1,234.00000000000003,14,True,0.6815,0.8773698176119052,True,0.8773698176119052,TP
DJI_20250511173957_0445_D_tile_0029_x3040_y1824,8,430.0,16.999999999999993,549.00032,105.0,119.00031999999999,88.0,10472.028159999998,0.10472359890752343,1,16.999999999999993,14,True,0.84868,0.7547589863959097,True,0.7547589863959097,TP
DJI_20250511173957_0445_D_tile_0029_x3040_y1824,9,483.00031999999993,82.00000000000001,547.00032,161.00032000000002,64.00000000000006,79.00032,5056.020480000005,0.12651764510024255,2,82.00000000000001,14,True,0.03981,0.8236667537976597,True,0.8236667537976597,FN_lowScore
DJI_20250511173957_0445_D_tile_0029_x3040_y1824,10,466.0,124.00000000000003,582.99968,260.99968,116.99968000000001,136.99967999999998,16028.9187201024,0.15717427815321816,4,57.00031999999999,14,True,0.56825,0.736578554124692,False,0.736578554124692,TP
DJI_20250511173957_0445_D_tile_0029_x3040_y1824,11,547.00032,163.99968,635.00032,273.99968,88.0,110.0,9680.0,0.15717427815321816,3,4.999680000000012,14,True,0.78126,0.6143707319758009,True,0.7707089445209725,TP
DJI_20250511173957_0445_D_tile_0029_x3040_y1824,12,507.99968000000007,232.99983999999998,585.0,279.99984,77.00031999999993,47.00000000000003,3619.015039999999,0.13269536296471923,2,55.0,14,True,0.00416,0.5546321933597854,True,0.7545928226066182,FN_lowScore
DJI_20250511173957_0445_D_tile_0029_x3040_y1824,13,582.00032,105.0,640.0003200000001,194.00032,58.000000000000114,89.00031999999999,5162.0185600000095,0.11998458821032842,2,-0.00032000000010157237,14,True,0.05322,0.5278850826138826,False,0.5767249701636087,FN_lowScore
DJI_20250511173957_0445_D_tile_0030_x3648_y1824,0,321.99968,11.999872000000007,383.99968,107.000192,62.0,95.00031999999999,5890.019839999999,0.0,1,11.999872000000007,9,True,0.51674,0.7195949788087442,False,0.7195949788087442,TP
DJI_20250511173957_0445_D_tile_0030_x3648_y1824,1,339.99983999999995,113.00016,384.99983999999995,138.00016,45.0,25.0,1125.0,0.0,1,113.00016,9,True,0.20938,0.8832405966365766,True,0.8832405966365766,FN_lowScore
DJI_20250511173957_0445_D_tile_0030_x3648_y1824,2,476.99968,264.99968,544.0,288.99967999999996,67.00031999999999,23.999999999999943,1608.0076799999958,0.07939566424980625,1,96.0,9,True,0.08007,0.6373783167650646,True,0.7520041885620597,FN_lowScore
DJI_20250511173957_0445_D_tile_0030_x3648_y1824,3,515.99968,206.99967999999998,585.0,282.99968,69.00031999999999,76.00000000000003,5244.024320000001,0.07939566424980625,1,55.0,9,True,0.01051,0.7351384286908873,False,0.7351384286908873,FN_lowScore
DJI_20250511173957_0445_D_tile_0030_x3648_y1824,4,554.0,107.0,634.0,145.0,80.0,38.0,3040.0,0.0,1,6.0,9,True,0.83962,0.9585077009370375,True,0.9585077009370375,TP
DJI_20250511173957_0445_D_tile_0030_x3648_y1824,5,543.00032,20.000000000000004,640.0,88.0,96.99968000000001,68.0,6595.97824,0.0,1,0.0,9,True,0.82463,0.9163558011743292,True,0.9163558011743292,TP
DJI_20250511173957_0445_D_tile_0030_x3648_y1824,6,0.9996799999999872,132.0,196.0,304.0,195.00032000000002,172.0,33540.05504,0.11693481108849124,1,0.9996799999999872,9,True,0.87628,0.9675757411690636,True,0.9675757411690636,TP
DJI_20250511173957_0445_D_tile_0030_x3648_y1824,7,1.0000320000000018,179.00000000000003,54.000032000000004,253.0,53.0,73.99999999999997,3921.9999999999986,0.11693481108849124,2,1.0000320000000018,9,True,0.77878,0.969254116291503,True,0.969254116291503,TP
DJI_20250511173957_0445_D_tile_0030_x3648_y1824,8,20.000032,109.99968000000001,55.000032000000004,139.99968,35.0,30.0,1050.0,0.008160543848603203,1,20.000032,9,True,0.0926,0.6695772218100338,False,0.6695772218100338,FN_lowScore
DJI_20250511173957_0445_D_tile_0031_x4256_y1824,0,171.00016,76.00016,220.00016,111.00016,49.0,35.0,1715.0,0.0,1,76.00016,8,True,0.7215,0.9140057251592998,True,0.9140057251592998,TP
DJI_20250511173957_0445_D_tile_0031_x4256_y1824,1,231.00032,19.000192000000006,331.00032,89.999872,100.0,70.99967999999998,7099.967999999998,0.35609782730567013,2,19.000192000000006,8,True,0.85844,0.9111628894707615,True,0.9111628894707615,TP
DJI_20250511173957_0445_D_tile_0031_x4256_y1824,2,231.99967999999998,1.0003200000000056,381.0,133.00032,149.00032000000002,131.99999999999997,19668.04224,0.35609782730567013,2,1.0003200000000056,8,True,0.79709,0.8514921924955264,True,0.8514921924955264,TP
DJI_20250511173957_0445_D_tile_0031_x4256_y1824,3,268.00032,2.000319999999993,515.0,153.0,246.99968,150.99968,37296.8726401024,0.35109751072948425,1,2.000319999999993,8,True,0.59092,0.9182102602841468,True,0.9182102602841468,TP
DJI_20250511173957_0445_D_tile_0031_x4256_y1824,4,474.0,27.000128,562.0,97.999808,88.0,70.99968,6247.97184,0.07163944188239375,1,27.000128,8,True,0.86185,0.872437747393167,True,0.872437747393167,TP
DJI_20250511173957_0445_D_tile_0031_x4256_y1824,5,549.00032,99.00031999999999,630.0,159.00032,80.99968000000001,60.0,4859.980800000001,0.0,1,10.0,8,True,0.82005,0.8200368287945935,True,0.8200368287945935,TP
DJI_20250511173957_0445_D_tile_0031_x4256_y1824,6,0.9998719999999972,0.9999999999999964,68.000192,75.0,67.00032,74.0,4958.02368,0.0,1,0.9998719999999972,8,True,0.85887,0.9248576548595756,True,0.9248576548595756,TP
DJI_20250511173957_0445_D_tile_0031_x4256_y1824,7,0.999968,109.99968000000001,23.999968,143.99967999999998,23.0,33.99999999999997,781.9999999999993,0.0,1,0.999968,8,True,0.65023,0.8124801649513432,True,0.8124801649513432,TP
DJI_20250511173957_0445_D_tile_0032_x0_y2432,0,501.0,158.0,639.0,182.0,138.0,24.0,3312.0,0.0,0,1.0,12,True,0.78883,0.5832106262022849,True,0.8347558693149492,TP
DJI_20250511173957_0445_D_tile_0032_x0_y2432,1,334.00032000000004,67.0,501.0,201.0,166.99967999999996,134.0,22377.957119999995,0.16379896728865237,0,67.0,12,True,0.86488,0.9173877921687149,True,0.9173877921687149,TP
DJI_20250511173957_0445_D_tile_0032_x0_y2432,2,196.99968,49.99968000000001,388.0,199.99968,191.00032,150.0,28650.048,0.16379896728865237,1,49.99968000000001,12,True,0.88032,0.9010170305436435,True,0.9010170305436435,TP
DJI_20250511173957_0445_D_tile_0032_x0_y2432,3,187.99968,158.00016000000002,249.99968,205.00016000000002,62.0,47.0,2914.0,0.07587323566260729,2,158.00016000000002,12,True,0.64804,0.7892694528634397,True,0.7892694528634397,TP
DJI_20250511173957_0445_D_tile_0032_x0_y2432,4,111.99967999999998,41.99968,225.0,151.0,113.00032000000002,109.00032,12317.071040102403,0.07415075157030747,2,41.99968,12,True,0.8556,0.8238474627565969,True,0.8238474627565969,TP
DJI_20250511173957_0445_D_tile_0032_x0_y2432,5,36.99999999999999,148.0,175.0,180.0,138.0,32.0,4416.0,0.011424090872735845,2,36.99999999999999,12,True,0.85071,0.5811644772152544,True,0.7694195184953824,TP
DJI_20250511173957_0445_D_tile_0032_x0_y2432,6,1.0000000000000009,102.99984,46.99999999999999,121.99983999999999,45.99999999999999,18.999999999999986,873.9999999999992,0.0,1,1.0000000000000009,12,True,0.24863,0.7802841721930477,True,0.7802841721930477,FN_lowScore
DJI_20250511173957_0445_D_tile_0032_x0_y2432,7,0.9998079999999998,236.99984,70.000128,267.99984,69.00032,31.0,2139.00992,0.35209763763593627,2,0.9998079999999998,12,True,0.00537,0.606924743298017,False,0.606924743298017,FN_lowScore
DJI_20250511173957_0445_D_tile_0032_x0_y2432,8,1.000191999999993,226.99968,81.99987199999998,302.0,80.99967999999998,75.00031999999999,6075.001919897598,0.35209763763593627,2,1.000191999999993,12,True,0.80837,0.7525419764776677,True,0.7525419764776677,TP
DJI_20250511173957_0445_D_tile_0032_x0_y2432,9,354.99968,292.00032,478.00000000000006,418.00031999999993,123.00032000000004,125.99999999999994,15498.040319999998,0.0,0,161.99999999999994,12,True,0.84495,0.7537364085078996,True,0.7537364085078996,TP
DJI_20250511173957_0445_D_tile_0032_x0_y2432,10,216.00032000000002,274.99968,290.00032,374.99968,73.99999999999997,100.0,7399.999999999997,0.0,0,216.00032000000002,12,True,0.00218,0.9084719581129551,True,0.9084719581129551,FN_lowScore
DJI_20250511173957_0445_D_tile_0032_x0_y2432,11,45.0,304.99984,71.0,319.99984,26.0,15.0,390.0,0.0,2,45.0,12,True,0.40349,0.532792884988731,False,0.532792884988731,TP
DJI_20250511173957_0445_D_tile_0033_x608_y2432,0,165.00032000000002,151.00016,185.00032000000002,180.00016,20.0,29.0,580.0,0.02965676350005752,1,151.00016,7,True,0.0446,0.7236336755946381,False,0.7236336755946381,FN_lowScore
DJI_20250511173957_0445_D_tile_0033_x608_y2432,1,132.99968,135.99999999999997,292.0,259.00032,159.00032,123.00032000000002,19557.0902401024,0.02965676350005752,1,132.99968,7,True,0.89252,0.951721272674159,True,0.951721272674159,TP
DJI_20250511173957_0445_D_tile_0033_x608_y2432,2,490.99968,113.99968000000001,626.99968,263.99968,136.0,150.0,20400.0,0.0,0,13.000319999999988,7,True,0.90933,0.9687679025607882,True,0.9687679025607882,TP
DJI_20250511173957_0445_D_tile_0033_x608_y2432,3,608.0,322.00016000000005,640.0,353.00016,32.0,30.999999999999943,991.9999999999982,0.0,0,0.0,7,True,0.64999,0.9252352098665222,True,0.9252352098665222,TP
