image,score,x1,y1,x2,y2,tp50,iou50,gt50,tp75,max_iou_any_gt,status
DJI_20250511173957_0445_D_tile_0017_x608_y1216,0.47285,577.309,28.969,604.353,71.28200000000001,False,0.0,-1,False,0.0492901200943015,bgFP
DJI_20250511174643_0621_D_tile_0045_x3040_y3040,0.47247,122.865,180.389,148.403,225.80900000000003,False,0.0,-1,False,0.0605667774500017,bgFP
DJI_20250511174637_0618_D_tile_0023_x4256_y1216,0.47166,579.927,563.989,639.5500000000001,607.8040000000001,False,0.0,-1,False,0.0,bgFP
DJI_20250511174633_0616_D_tile_0006_x3648_y0,0.47035,415.983,478.49,455.787,505.012,False,0.0,-1,False,0.0,bgFP
DJI_20250511173417_0291_D_tile_0015_x4256_y608,0.46854,0.38,596.068,76.899,637.3009999999999,False,0.0,-1,False,0.0,bgFP
DJI_20250511174635_0617_D_tile_0016_x0_y1216,0.46833,129.21,352.851,153.423,378.929,False,0.0,-1,False,0.0,bgFP
DJI_20250511174633_0616_D_tile_0057_x1824_y3316,0.46771,518.923,435.256,547.509,462.636,False,0.0,-1,False,0.0,bgFP
DJI_20250511174649_0624_D_tile_0006_x3648_y0,0.46671,440.235,617.741,490.807,635.819,False,0.0,-1,False,0.0,bgFP
DJI_20250511174629_0614_D_tile_0017_x608_y1216,0.46533,86.69,622.711,160.914,639.774,False,0.0,-1,False,0.0,bgFP
DJI_20250511173423_0294_D_tile_0043_x1824_y3040,0.46518,248.923,23.548,298.924,104.393,False,0.0,-1,False,0.0557308063423597,bgFP
DJI_20250511174635_0617_D_tile_0047_x4256_y3040,0.46456,91.27,93.971,129.416,129.323,False,0.0,-1,False,0.0539187337417881,bgFP
DJI_20250511174639_0619_D_tile_0002_x1216_y0,0.46261,86.703,34.321,105.833,68.97399999999999,False,0.0,-1,False,0.0,bgFP
DJI_20250511173941_0437_D_tile_0062_x4640_y3316,0.46244,305.444,75.561,335.16700000000003,121.54500000000002,False,0.0,-1,False,0.0,bgFP
DJI_20250511173939_0436_D_tile_0005_x3040_y0,0.4612,37.839,266.593,74.658,300.156,False,0.0,-1,False,0.0,bgFP
DJI_20250511174641_0620_D_tile_0055_x608_y3316,0.46059,515.84,253.323,540.498,270.836,False,0.0,-1,False,0.0,bgFP
DJI_20250511174637_0618_D_tile_0038_x3648_y2432,0.46032,396.062,336.607,419.246,347.44500000000005,False,0.0,-1,False,0.0,bgFP
DJI_20250511173939_0436_D_tile_0057_x1824_y3316,0.45977,478.513,295.936,532.5699999999999,340.813,False,0.0,-1,False,0.0867060128679387,bgFP
DJI_20250511173951_0442_D_tile_0019_x1824_y1216,0.45852,495.559,406.971,532.676,438.648,False,0.0,-1,False,0.0466440976786922,bgFP
DJI_20250511174629_0614_D_tile_0041_x608_y3040,0.45831,0.478,253.986,38.144,340.23,False,0.0,-1,False,0.0,bgFP
DJI_20250511174635_0617_D_tile_0005_x3040_y0,0.4558,472.282,509.411,511.648,537.323,False,0.0,-1,False,0.0,bgFP
DJI_20250511173957_0445_D_tile_0016_x0_y1216,0.45428,308.958,235.248,337.675,290.506,False,0.0,-1,False,0.0,bgFP
DJI_20250511173431_0298_D_tile_0037_x3040_y2432,0.4541,440.481,544.688,472.286,577.025,False,0.0,-1,False,0.0,bgFP
DJI_20250511174627_0613_D_tile_0062_x4640_y3316,0.45353,287.994,607.109,325.048,639.289,False,0.0,-1,False,0.0,bgFP
DJI_20250511173939_0436_D_tile_0058_x2432_y3316,0.45297,12.14,442.575,40.162,476.586,False,0.0,-1,False,0.0,bgFP
DJI_20250511173423_0294_D_tile_0002_x1216_y0,0.45259,496.325,1.002,547.286,27.067,False,0.0,-1,False,0.0,bgFP
DJI_20250511174635_0617_D_tile_0004_x2432_y0,0.45244,239.27,27.595,264.69100000000003,47.992,False,0.0,-1,False,0.0,bgFP
DJI_20250511174637_0618_D_tile_0038_x3648_y2432,0.45203,600.026,494.495,639.794,581.253,False,0.0,-1,False,0.0,bgFP
DJI_20250511174627_0613_D_tile_0000_x0_y0,0.45114,227.536,404.295,271.213,422.371,False,0.0,-1,False,0.0,bgFP
DJI_20250511173421_0293_D_tile_0050_x4640_y1216,0.45059,534.76,8.813,639.819,55.365,False,0.0,-1,False,0.0,bgFP
DJI_20250511173433_0299_D_tile_0054_x0_y3316,0.45011,142.684,329.158,180.603,358.52500000000003,False,0.0,-1,False,0.0,bgFP
DJI_20250511174633_0616_D_tile_0001_x608_y0,0.44999,503.7,411.452,534.011,440.777,False,0.0,-1,False,0.0,bgFP
DJI_20250511174643_0621_D_tile_0008_x0_y608,0.44942,204.208,274.094,253.665,295.279,False,0.0,-1,False,0.0,bgFP
DJI_20250511173941_0437_D_tile_0053_x4640_y3040,0.44941,302.471,352.152,334.946,396.971,False,0.0,-1,False,0.0,bgFP
DJI_20250511174627_0613_D_tile_0046_x3648_y3040,0.44844,161.948,617.235,191.746,639.519,False,0.0,-1,False,0.0521039068264999,bgFP
DJI_20250511174635_0617_D_tile_0052_x4640_y2432,0.44631,592.646,201.892,621.501,227.388,False,0.0,-1,False,0.0299341091852662,bgFP
DJI_20250511174641_0620_D_tile_0023_x4256_y1216,0.44575,326.709,207.679,372.747,226.581,False,0.0,-1,False,0.0,bgFP
DJI_20250511174631_0615_D_tile_0043_x1824_y3040,0.44491,212.984,563.866,247.328,598.764,False,0.0,-1,False,0.0,bgFP
DJI_20250511174637_0618_D_tile_0013_x3040_y608,0.44488,89.843,7.005,116.131,42.117,False,0.0,-1,False,0.0048905273572571,bgFP
DJI_20250511173945_0439_D_tile_0004_x2432_y0,0.44434,547.131,446.715,570.0749999999999,478.772,False,0.0,-1,False,0.0493394334020418,bgFP
DJI_20250511174635_0617_D_tile_0059_x3040_y3316,0.44385,142.473,0.704,155.566,29.758,False,0.0,-1,False,0.0,bgFP
DJI_20250511174627_0613_D_tile_0004_x2432_y0,0.44359,55.005,150.296,85.911,179.755,False,0.0,-1,False,0.0,bgFP
DJI_20250511174627_0613_D_tile_0041_x608_y3040,0.44335,482.467,272.131,498.047,290.335,False,0.0,-1,False,0.0,bgFP
DJI_20250511174637_0618_D_tile_0022_x3648_y1216,0.44323,0.747,524.591,38.042,549.232,False,0.0,-1,False,0.0,bgFP
DJI_20250511174649_0624_D_tile_0059_x3040_y3316,0.44221,141.523,603.932,166.122,639.818,False,0.0,-1,False,0.0,bgFP
DJI_20250511174631_0615_D_tile_0054_x0_y3316,0.44181,350.67,594.479,382.3,631.726,False,0.0,-1,False,0.0,bgFP
DJI_20250511174631_0615_D_tile_0058_x2432_y3316,0.44129,160.815,455.443,176.983,479.091,False,0.0,-1,False,0.0,bgFP
DJI_20250511173943_0438_D_tile_0037_x3040_y2432,0.44055,69.136,606.128,127.169,639.6750000000001,False,0.0,-1,False,0.0,bgFP
DJI_20250511174631_0615_D_tile_0025_x608_y1824,0.43992,382.519,25.126,425.227,50.232,False,0.0,-1,False,0.0063030516989126,bgFP
DJI_20250511174643_0621_D_tile_0049_x4640_y608,0.43976,364.615,436.503,390.551,456.346,False,0.0,-1,False,0.0,bgFP
DJI_20250511173419_0292_D_tile_0024_x0_y1824,0.4377,569.299,558.375,594.555,640.0,False,0.0,-1,False,0.0,bgFP
DJI_20250511174643_0621_D_tile_0035_x1824_y2432,0.43641,581.801,586.234,639.71,639.7460000000001,False,0.0,-1,False,0.0,bgFP
DJI_20250511174643_0621_D_tile_0049_x4640_y608,0.43562,242.067,215.349,275.204,278.102,False,0.0,-1,False,0.0351074472658194,bgFP
DJI_20250511174629_0614_D_tile_0000_x0_y0,0.43466,379.401,285.633,437.585,332.442,False,0.0,-1,False,0.0,bgFP
DJI_20250511173421_0293_D_tile_0034_x1216_y2432,0.43458,0.813,145.098,107.33,230.68400000000003,False,0.0,-1,False,0.0374909033472125,bgFP
DJI_20250511173427_0296_D_tile_0035_x1824_y2432,0.43451,193.396,322.421,260.405,381.207,False,0.0,-1,False,0.0,bgFP
DJI_20250511174629_0614_D_tile_0028_x2432_y1824,0.43426,0.14,1.188,15.772,45.853,False,0.0,-1,False,0.0,bgFP
DJI_20250511173951_0442_D_tile_0014_x3648_y608,0.43389,583.777,287.693,639.873,316.296,False,0.0,-1,False,0.0,bgFP
DJI_20250511174635_0617_D_tile_0017_x608_y1216,0.43356,401.468,388.674,437.615,403.74,False,0.0,-1,False,0.0,bgFP
DJI_20250511173937_0435_D_tile_0003_x1824_y0,0.43276,145.261,601.548,186.942,640.0,False,0.0,-1,False,0.0,bgFP
DJI_20250511174627_0613_D_tile_0044_x2432_y3040,0.43254,429.448,0.671,449.267,40.861,False,0.0,-1,False,0.0,bgFP
DJI_20250511174639_0619_D_tile_0026_x1216_y1824,0.43245,606.197,566.353,639.941,593.7819999999999,False,0.0,-1,False,0.0,bgFP
DJI_20250511174639_0619_D_tile_0043_x1824_y3040,0.43113,618.145,0.728,639.741,46.927,False,0.0,-1,False,0.0,bgFP
DJI_20250511174633_0616_D_tile_0056_x1216_y3316,0.43106,0.576,182.344,19.378,210.84,False,0.0,-1,False,0.0,bgFP
DJI_20250511173947_0440_D_tile_0050_x4640_y1216,0.42992,322.693,190.64,445.514,213.208,False,0.0,-1,False,0.0513457442542847,bgFP
DJI_20250511174635_0617_D_tile_0035_x1824_y2432,0.42986,588.235,279.774,639.463,321.101,False,0.0,-1,False,0.0,bgFP
DJI_20250511174635_0617_D_tile_0004_x2432_y0,0.42945,593.335,1.212,609.635,73.723,False,0.0,-1,False,0.0,bgFP
DJI_20250511174649_0624_D_tile_0062_x4640_y3316,0.42881,290.112,619.354,322.99300000000005,639.408,False,0.0,-1,False,0.0,bgFP
DJI_20250511174635_0617_D_tile_0042_x1216_y3040,0.4275,602.034,15.026,639.494,77.406,False,0.0,-1,False,0.0,bgFP
DJI_20250511174629_0614_D_tile_0000_x0_y0,0.42677,86.802,591.762,116.363,619.156,False,0.0,-1,False,0.0,bgFP
DJI_20250511173423_0294_D_tile_0033_x608_y2432,0.42514,304.024,451.613,346.754,480.778,False,0.0,-1,False,0.0,bgFP
DJI_20250511174637_0618_D_tile_0060_x3648_y3316,0.42257,0.586,0.443,21.885,25.412000000000003,False,0.0,-1,False,0.0,bgFP
DJI_20250511173425_0295_D_tile_0013_x3040_y608,0.42241,519.332,215.342,553.163,258.647,False,0.0,-1,False,0.0,bgFP
DJI_20250511173423_0294_D_tile_0003_x1824_y0,0.42197,133.142,0.566,166.976,39.884,False,0.0,-1,False,0.0,bgFP
DJI_20250511173431_0298_D_tile_0052_x4640_y2432,0.42193,556.34,582.386,592.9490000000001,600.8009999999999,False,0.0,-1,False,0.0,bgFP
DJI_20250511173953_0443_D_tile_0021_x3040_y1216,0.4219,398.459,534.072,440.797,548.463,False,0.0,-1,False,0.0,bgFP
DJI_20250511174631_0615_D_tile_0044_x2432_y3040,0.42153,162.722,587.141,176.202,625.5659999999999,False,0.0,-1,False,0.0,bgFP
DJI_20250511174643_0621_D_tile_0032_x0_y2432,0.42102,0.458,434.724,33.849,458.548,False,0.0,-1,False,0.0,bgFP
DJI_20250511174631_0615_D_tile_0028_x2432_y1824,0.42041,382.93,209.485,401.36,241.83,False,0.0,-1,False,0.0,bgFP
DJI_20250511173419_0292_D_tile_0008_x0_y608,0.42035,14.939,355.837,58.093,389.991,False,0.0,-1,False,0.0,bgFP
DJI_20250511174627_0613_D_tile_0016_x0_y1216,0.42002,388.841,357.024,447.863,376.204,False,0.0,-1,False,0.0014102076437836,bgFP
DJI_20250511174633_0616_D_tile_0033_x608_y2432,0.4196,197.202,146.325,227.994,179.43099999999998,False,0.0,-1,False,0.0,bgFP
DJI_20250511174649_0624_D_tile_0014_x3648_y608,0.41945,440.426,0.181,492.515,27.269,False,0.0,-1,False,0.0,bgFP
DJI_20250511174637_0618_D_tile_0048_x4640_y0,0.41901,378.842,121.032,407.164,137.198,False,0.0,-1,False,0.0,bgFP
DJI_20250511173423_0294_D_tile_0035_x1824_y2432,0.41896,457.369,138.892,506.318,232.977,False,0.0,-1,False,0.0,bgFP
DJI_20250511173425_0295_D_tile_0000_x0_y0,0.4188,541.963,385.613,580.4399999999999,467.777,False,0.0,-1,False,0.0,bgFP
DJI_20250511173417_0291_D_tile_0060_x3648_y3316,0.41854,475.877,98.905,525.532,140.457,False,0.0,-1,False,0.096812617688027,bgFP
DJI_20250511173939_0436_D_tile_0053_x4640_y3040,0.41852,603.16,445.325,639.702,487.868,False,0.0,-1,False,0.0,bgFP
DJI_20250511174639_0619_D_tile_0051_x4640_y1824,0.41838,222.672,0.813,264.545,48.589000000000006,False,0.0,-1,False,0.0,bgFP
DJI_20250511174637_0618_D_tile_0027_x1824_y1824,0.41836,381.464,423.652,417.225,457.695,False,0.0,-1,False,0.0,bgFP
DJI_20250511174633_0616_D_tile_0057_x1824_y3316,0.41798,287.785,335.41,303.68100000000004,366.461,False,0.0,-1,False,0.0,bgFP
DJI_20250511174627_0613_D_tile_0001_x608_y0,0.41796,339.512,512.153,382.834,619.455,False,0.0,-1,False,0.0,bgFP
DJI_20250511174643_0621_D_tile_0010_x1216_y608,0.41768,628.734,564.719,639.9340000000001,639.336,False,0.0,-1,False,0.0,bgFP
DJI_20250511174635_0617_D_tile_0004_x2432_y0,0.41646,570.92,1.152,589.6579999999999,54.393,False,0.0,-1,False,0.0,bgFP
DJI_20250511173947_0440_D_tile_0060_x3648_y3316,0.41617,573.004,604.885,602.79,639.99,False,0.0,-1,False,0.0,bgFP
DJI_20250511174627_0613_D_tile_0026_x1216_y1824,0.4157,133.592,388.677,174.854,412.582,False,0.0,-1,False,0.0209381100964195,bgFP
DJI_20250511173427_0296_D_tile_0013_x3040_y608,0.41501,245.129,542.421,289.223,600.351,False,0.0,-1,False,0.0,bgFP
DJI_20250511174627_0613_D_tile_0000_x0_y0,0.41479,619.412,22.026,639.6560000000001,55.709,False,0.0,-1,False,0.0,bgFP
DJI_20250511174627_0613_D_tile_0044_x2432_y3040,0.41393,481.212,242.367,502.555,271.238,False,0.0,-1,False,0.0,bgFP
DJI_20250511174629_0614_D_tile_0009_x608_y608,0.41332,604.721,567.33,618.524,612.09,False,0.0,-1,False,0.0,bgFP
DJI_20250511174631_0615_D_tile_0057_x1824_y3316,0.41313,212.443,287.153,248.677,323.35400000000004,False,0.0,-1,False,0.0,bgFP
DJI_20250511173415_0290_D_tile_0047_x4256_y3040,0.41212,23.422,143.143,53.892,189.301,False,0.0,-1,False,0.0,bgFP
DJI_20250511173433_0299_D_tile_0033_x608_y2432,0.41139,1.089,443.147,61.809,471.494,False,0.0,-1,False,0.047309887119184,bgFP
DJI_20250511173427_0296_D_tile_0032_x0_y2432,0.41122,433.899,0.872,470.342,38.946,False,0.0,-1,False,0.0,bgFP
DJI_20250511173939_0436_D_tile_0043_x1824_y3040,0.41119,480.106,571.921,532.717,619.167,False,0.0,-1,False,0.0791672528744799,bgFP
DJI_20250511173419_0292_D_tile_0009_x608_y608,0.41105,577.178,44.329,599.732,87.814,False,0.0,-1,False,0.0,bgFP
DJI_20250511174633_0616_D_tile_0026_x1216_y1824,0.41015,101.14,17.866,142.824,34.454,False,0.0,-1,False,0.0,bgFP
DJI_20250511174637_0618_D_tile_0047_x4256_y3040,0.40993,533.334,277.837,580.9179999999999,301.988,False,0.0,-1,False,0.0870637467578816,bgFP
DJI_20250511174637_0618_D_tile_0030_x3648_y1824,0.40981,337.355,0.759,423.309,39.462,False,0.0,-1,False,0.0,bgFP
DJI_20250511174641_0620_D_tile_0041_x608_y3040,0.40971,0.665,457.66,42.838,502.105,False,0.0,-1,False,0.0,bgFP
DJI_20250511174637_0618_D_tile_0057_x1824_y3316,0.40898,162.43,0.604,177.207,43.613,False,0.0,-1,False,0.0,bgFP
DJI_20250511174627_0613_D_tile_0028_x2432_y1824,0.40803,254.994,0.708,309.084,24.193,False,0.0,-1,False,0.0,bgFP
DJI_20250511174637_0618_D_tile_0027_x1824_y1824,0.40769,57.411,287.709,147.361,314.493,False,0.0,-1,False,0.0,bgFP
DJI_20250511173421_0293_D_tile_0011_x1824_y608,0.40714,0.257,488.641,115.154,637.765,False,0.0,-1,False,0.0,bgFP
DJI_20250511173421_0293_D_tile_0033_x608_y2432,0.40707,243.662,203.535,279.221,222.765,False,0.0,-1,False,0.0071942918463859,bgFP
DJI_20250511174635_0617_D_tile_0055_x608_y3316,0.40693,181.543,447.548,219.383,498.923,False,0.0,-1,False,0.0,bgFP
DJI_20250511173421_0293_D_tile_0062_x4640_y3316,0.40688,0.692,446.607,47.065,538.418,False,0.0,-1,False,0.0,bgFP
DJI_20250511173433_0299_D_tile_0035_x1824_y2432,0.40637,562.278,70.747,584.018,134.814,False,0.0,-1,False,0.0,bgFP
DJI_20250511173415_0290_D_tile_0000_x0_y0,0.40601,466.385,587.516,506.975,612.972,False,0.0,-1,False,0.0,bgFP
DJI_20250511173953_0443_D_tile_0051_x4640_y1824,0.40503,466.705,407.856,487.852,443.178,False,0.0,-1,False,0.0,bgFP
DJI_20250511173953_0443_D_tile_0035_x1824_y2432,0.40492,300.798,14.865,345.578,39.566,False,0.0,-1,False,0.0,bgFP
DJI_20250511174633_0616_D_tile_0046_x3648_y3040,0.40422,252.849,620.499,271.547,639.409,False,0.0,-1,False,0.0,bgFP
DJI_20250511173429_0297_D_tile_0056_x1216_y3316,0.40376,94.899,3.876,154.464,59.754,False,0.0,-1,False,0.0,bgFP
DJI_20250511173957_0445_D_tile_0033_x608_y2432,0.40275,47.792,195.106,112.582,213.88,False,0.0,-1,False,0.0,bgFP
DJI_20250511174633_0616_D_tile_0027_x1824_y1824,0.40266,0.592,174.076,45.245,199.573,False,0.0,-1,False,0.0,bgFP
DJI_20250511174627_0613_D_tile_0051_x4640_y1824,0.40214,29.103,561.907,64.065,639.908,False,0.0,-1,False,0.0,bgFP
DJI_20250511173423_0294_D_tile_0023_x4256_y1216,0.4018,1.199,401.179,113.793,469.867,False,0.0,-1,False,0.0,bgFP
DJI_20250511173417_0291_D_tile_0041_x608_y3040,0.40144,0.67,103.859,32.447,122.788,False,0.0,-1,False,0.0,bgFP
DJI_20250511174627_0613_D_tile_0022_x3648_y1216,0.40111,519.859,126.923,545.822,142.32,False,0.0,-1,False,0.0,bgFP
DJI_20250511174637_0618_D_tile_0022_x3648_y1216,0.40105,605.546,401.109,639.5540000000001,418.224,False,0.0,-1,False,0.0,bgFP
DJI_20250511174631_0615_D_tile_0024_x0_y1824,0.40092,368.02,531.37,411.036,547.579,False,0.0,-1,False,0.0,bgFP
DJI_20250511174633_0616_D_tile_0047_x4256_y3040,0.39998,307.615,163.181,337.07,177.78500000000005,False,0.0,-1,False,0.0,bgFP
DJI_20250511173423_0294_D_tile_0002_x1216_y0,0.39957,339.612,209.23,383.356,251.262,False,0.0,-1,False,0.0,bgFP
DJI_20250511173951_0442_D_tile_0054_x0_y3316,0.39943,301.334,124.771,335.055,148.151,False,0.0,-1,False,0.0,bgFP
DJI_20250511173427_0296_D_tile_0052_x4640_y2432,0.39882,0.455,1.018,29.535,35.675,False,0.0,-1,False,0.0,bgFP
DJI_20250511173419_0292_D_tile_0009_x608_y608,0.39852,0.304,203.94,75.174,287.044,False,0.0,-1,False,0.0,bgFP
DJI_20250511173415_0290_D_tile_0060_x3648_y3316,0.39829,359.011,595.253,401.9090000000001,639.664,False,0.0,-1,False,0.0,bgFP
DJI_20250511174633_0616_D_tile_0026_x1216_y1824,0.39807,584.909,180.876,639.471,208.654,False,0.0,-1,False,0.0,bgFP
DJI_20250511173937_0435_D_tile_0020_x2432_y1216,0.39743,611.594,0.711,639.873,28.156,False,0.0,-1,False,0.0,bgFP
DJI_20250511173955_0444_D_tile_0028_x2432_y1824,0.39726,442.341,226.486,465.879,255.432,False,0.0,-1,False,0.0,bgFP
DJI_20250511174631_0615_D_tile_0004_x2432_y0,0.39722,554.397,316.593,575.825,342.228,False,0.0,-1,False,0.0,bgFP
DJI_20250511173433_0299_D_tile_0002_x1216_y0,0.39664,312.666,1.067,345.339,46.735,False,0.0,-1,False,0.0,bgFP
DJI_20250511174637_0618_D_tile_0007_x4256_y0,0.3965,436.217,58.536,448.546,78.021,False,0.0,-1,False,0.0394142570195572,bgFP
DJI_20250511174639_0619_D_tile_0019_x1824_y1216,0.39591,141.435,620.754,186.69,639.879,False,0.0,-1,False,0.0,bgFP
DJI_20250511173421_0293_D_tile_0050_x4640_y1216,0.39562,370.896,72.199,534.034,176.649,False,0.0,-1,False,0.0,bgFP
DJI_20250511174639_0619_D_tile_0053_x4640_y3040,0.39549,171.01,0.567,230.95,15.89,False,0.0,-1,False,0.0,bgFP
DJI_20250511173427_0296_D_tile_0059_x3040_y3316,0.39429,587.955,238.105,639.662,269.474,False,0.0,-1,False,0.0,bgFP
DJI_20250511173415_0290_D_tile_0056_x1216_y3316,0.39408,157.374,604.259,180.769,640.0,False,0.0,-1,False,0.0,bgFP
DJI_20250511173423_0294_D_tile_0015_x4256_y608,0.39319,0.184,279.58,21.867,308.933,False,0.0,-1,False,0.0,bgFP
DJI_20250511173421_0293_D_tile_0045_x3040_y3040,0.39301,519.707,563.799,549.887,578.269,False,0.0,-1,False,0.0,bgFP
DJI_20250511174639_0619_D_tile_0014_x3648_y608,0.39225,67.29,0.546,87.452,47.638,False,0.0,-1,False,0.0,bgFP
DJI_20250511174631_0615_D_tile_0054_x0_y3316,0.39224,504.438,610.022,542.67,639.8280000000001,False,0.0,-1,False,0.0777371622695729,bgFP
DJI_20250511173419_0292_D_tile_0005_x3040_y0,0.39185,319.612,594.426,429.585,639.7040000000001,False,0.0,-1,False,0.0590919098505132,bgFP
DJI_20250511174639_0619_D_tile_0060_x3648_y3316,0.3918,160.886,242.932,179.751,282.503,False,0.0,-1,False,0.0,bgFP
DJI_20250511173423_0294_D_tile_0050_x4640_y1216,0.3913,94.76,393.205,265.219,472.531,False,0.0,-1,False,0.0,bgFP
DJI_20250511173937_0435_D_tile_0036_x2432_y2432,0.39128,115.698,317.875,178.629,370.379,False,0.0,-1,False,0.0002945608807138,bgFP
DJI_20250511173431_0298_D_tile_0047_x4256_y3040,0.39054,614.673,24.649,639.954,65.458,False,0.0,-1,False,0.0,bgFP
DJI_20250511173421_0293_D_tile_0008_x0_y608,0.39045,198.309,75.231,307.479,104.262,False,0.0,-1,False,0.0736986355792034,bgFP
DJI_20250511173419_0292_D_tile_0048_x4640_y0,0.39027,536.171,56.217,576.922,100.723,False,0.0,-1,False,0.0,bgFP
DJI_20250511174635_0617_D_tile_0061_x4256_y3316,0.38986,37.564,0.704,81.199,20.404,False,0.0,-1,False,0.0,bgFP
DJI_20250511173429_0297_D_tile_0050_x4640_y1216,0.38948,40.838,342.991,90.932,388.406,False,0.0,-1,False,0.0,bgFP
DJI_20250511174649_0624_D_tile_0062_x4640_y3316,0.38893,224.467,607.397,248.874,639.6320000000001,False,0.0,-1,False,0.0,bgFP
DJI_20250511173957_0445_D_tile_0015_x4256_y608,0.38847,233.881,70.482,258.287,86.486,False,0.0,-1,False,0.0,bgFP
DJI_20250511174643_0621_D_tile_0000_x0_y0,0.38827,587.987,0.966,616.5559999999999,39.647,False,0.0,-1,False,0.0,bgFP
DJI_20250511174635_0617_D_tile_0011_x1824_y608,0.38729,573.38,245.339,609.167,299.761,False,0.0,-1,False,0.0,bgFP
DJI_20250511174629_0614_D_tile_0020_x2432_y1216,0.38725,252.805,571.228,280.823,596.2719999999999,False,0.0,-1,False,0.0,bgFP
DJI_20250511173427_0296_D_tile_0045_x3040_y3040,0.38711,561.257,474.557,638.91,502.006,False,0.0,-1,False,0.0,bgFP
DJI_20250511174627_0613_D_tile_0031_x4256_y1824,0.38655,413.01,561.877,448.041,639.858,False,0.0,-1,False,0.0,bgFP
DJI_20250511173937_0435_D_tile_0032_x0_y2432,0.38646,395.369,117.058,424.7190000000001,131.971,False,0.0,-1,False,0.0,bgFP
DJI_20250511174637_0618_D_tile_0056_x1216_y3316,0.386,623.713,141.816,639.656,181.253,False,0.0,-1,False,0.0,bgFP
DJI_20250511173937_0435_D_tile_0002_x1216_y0,0.38593,375.095,69.903,393.63000000000005,98.208,False,0.0,-1,False,0.0,bgFP
DJI_20250511174637_0618_D_tile_0057_x1824_y3316,0.38572,607.882,531.539,639.909,556.932,False,0.0,-1,False,0.0,bgFP
DJI_20250511174627_0613_D_tile_0003_x1824_y0,0.38516,596.293,596.291,639.479,639.1600000000001,False,0.0,-1,False,0.0,bgFP
DJI_20250511174637_0618_D_tile_0048_x4640_y0,0.3847,51.62,58.541,65.03,78.545,False,0.0,-1,False,0.0276721988113955,bgFP
DJI_20250511174641_0620_D_tile_0031_x4256_y1824,0.38461,346.442,562.782,379.102,581.619,False,0.0,-1,False,0.0,bgFP
DJI_20250511173427_0296_D_tile_0053_x4640_y3040,0.3818,539.585,166.975,600.599,217.8,False,0.0,-1,False,0.0,bgFP
DJI_20250511173425_0295_D_tile_0018_x1216_y1216,0.38165,37.729,407.152,91.729,431.422,False,0.0,-1,False,0.0,bgFP
DJI_20250511173417_0291_D_tile_0040_x0_y3040,0.38086,606.335,103.091,639.5260000000001,124.272,False,0.0,-1,False,0.0,bgFP
DJI_20250511174641_0620_D_tile_0050_x4640_y1216,0.38038,601.009,260.172,639.8340000000001,276.459,False,0.0,-1,False,0.0,bgFP
DJI_20250511173941_0437_D_tile_0052_x4640_y2432,0.38031,306.944,482.667,338.30600000000004,516.751,False,0.0,-1,False,0.0,bgFP
DJI_20250511173433_0299_D_tile_0025_x608_y1824,0.38024,237.995,484.249,353.83500000000004,533.192,False,0.0,-1,False,0.0,bgFP
DJI_20250511173421_0293_D_tile_0027_x1824_y1824,0.37891,454.171,1.858,492.445,61.409,False,0.0,-1,False,0.0,bgFP
DJI_20250511174633_0616_D_tile_0050_x4640_y1216,0.37772,616.967,224.414,639.718,244.858,False,0.0,-1,False,0.0036440233392863,bgFP
